periodo,proveedor,track_code,ambito,tipo_servicio,name,main_category,sub_category,category,alto,ancho,largo,peso_aforado,peso_fisico,peso_facturable,tarifa
202507,BoxFast,BFX42945421990X,1,24hs,"maruti villa ™ Acrylic, Plastic, See Through 4 Box Masala Storage Rack with Spoon Crystal Spice Bowl, Masala Storage Conta...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,47,40,44,27.57,15.92,27.57,7200
202507,BoxFast,BFX42760531774X,3,24hs,"EMBASSY Stainless Steel Round Plate Rack / Stand, 1-Piece, Size - 6 (32 cms)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,50,30,28,14,2.86,14,7000
202507,BoxFast,BFX45348861464X,3,72hs,"MILTON Plastic Container - 1 L, 2 L, 3 L, 5 L, 4 Pieces, Pink",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,3,54,66,3.56,7.33,7.33,3700
202507,BoxFast,BFX45594275500X,1,48hs,"ABOUT SPACE Ceramic Storage Jars - 2 Pcs Multipurpose Container for Oil,Vinegar,Sauce,Salt,Sugar Dispenser Set - Achar Kit...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,73,49,57,67.96,27.2,67.96,12600
202507,BoxFast,BFX40964451062X,2,24hs,Suzec Plastic Fridge Water Bottle Set with Steel Finish Cap (3 Pieces 1 Litre),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,70,27,41,25.83,29.74,29.74,9000
202507,BoxFast,BFX49738705307X,2,24hs,Treo Clarion Borosilicate Glass Water Bottle (1000 ml),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,113,19,99,70.85,25.9,70.85,19700
202507,BoxFast,BFX46414107311X,3,24hs,"APEROL DESIGN 2-Tier Fordable Shelf Rack for Kitchen, Bathroom & Counter top, 2-Tier Standing Storage Organizer Spice Jars...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,62,74,110,168.23,9.69,168.23,24400
202507,BoxFast,BFX42539734253X,1,72hs,"Ikea TISKEN Towel Rack with Suction Cup (Extendable Upto 83 cm, White)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,57,15,49,13.96,23.09,23.09,4200
202507,BoxFast,BFX42390437632X,3,24hs,"Tupperware Best Lunch Set with Bag, 4-Pieces, Orange (Plastic)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,10,77,83,21.3,6.74,21.3,9750
202507,BoxFast,BFX40532751670X,2,72hs,"Borosil KLIP-N-STORE Glass Rectangular Containers with Lid (White, 1520ml) - Set of 2",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,25,39,119,38.67,11.6,38.67,7500
202507,BoxFast,BFX40391730021X,2,72hs,Pigeon by Stovekraft Aqua Scarlet Stainless Steel Double Walled Leak Proof Thermos Flask 750 ml (Red),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,42,80,6,6.72,20.95,20.95,5250
202507,BoxFast,BFX43330074402X,3,48hs,AMOL Premium Stainless Steel Dish Rack | Utensils Holder | Vessels Stand | Kitchen Organizer | Drainboard Stand | Glass Ha...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,46,29,47,20.9,29.07,29.07,8950
202507,BoxFast,BFX47086654408X,2,72hs,"Cello Puro Kids Plastic Kids Water Bottle, 600ml, Red, Set of 1",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,45,46,90,62.1,13.23,62.1,13100
202507,BoxFast,BFX46947841477X,1,24hs,Pravyta Sports Fitness Gym Motivational Modern Water Jug Kawaii Water Bottle with Straw and Shoulder Strap and Stickers fo...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,48,50,62,49.6,14.93,49.6,10800
202507,BoxFast,BFX41622746299X,2,48hs,"Ikea TORKAD Kitchen roll Holder, Silver-Colour with TSS Cotton Balls (5 Pieces)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,93,28,96,83.33,6.68,83.33,15750
202507,BoxFast,BFX46076351231X,3,24hs,"DeLegarde ® Plastic Round Containers Boxes for Small Parts Storage (Small, Semi Transparent, 10ml )-Pack of 12",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,17,19,60,6.46,12.16,12.16,7000
202507,BoxFast,BFX44165057363X,2,72hs,"ZOKIXTO New Stainless Steel Vacuum Insulated Travel Tea and Coffee Mug -Insulated Cup for Hot & Cold Drinks, Travel Thermo...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,41,43,12,07.05,1.98,07.05,3000
202507,BoxFast,BFX40096896549X,2,48hs,CEUTA Jute Wine Bottle Gift Bag/Bottle Carry Bag/Water Bottle Cover-Water Bottle Beg for Men & Women (Pack of 1_Multi Color),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,21,54,55,20.79,25.77,25.77,7200
202507,BoxFast,BFX47578548910X,3,48hs,"Netravya Sink Stainer, Kitchen Sink Organizer, Utensil Basket for Kitchen, Sink Drainer, Sink Basket, Plastic Storage Corn...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,38,22,51,14.21,0.8,14.21,5600
202507,BoxFast,BFX45553501342X,1,24hs,"YHK Glass 270 ML Square Fancy Food Storage Containers Set , Airtight Food Jars with Bamboo Wooden Lids -Kitchen Canisters ...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,83,62,103,176.68,20.54,176.68,15750
202507,BoxFast,BFX43563957299X,2,72hs,"Ikea Two Type Lid Spice Jar, Glass/Black 15 cl - 4 Pack",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,7,52,22,2.67,8.27,8.27,3000
202507,BoxFast,BFX49639700142X,3,48hs,Oxi Fresh Cling Film 100 Meters,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,42,15,23,4.83,14.34,14.34,5600
202507,BoxFast,BFX43987942448X,2,24hs,"3 Layer Storage Organizer Slim Rack Shelf with Wheels for Easy Movement | Durable Plastic, white",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,4,76,21,2.13,8.52,8.52,4500
202507,BoxFast,BFX40707166647X,1,48hs,"Mivana 350ml Stainless Steel Canister Glass Jar with Lid,Premium Pantry Organizers Containers and Perfect kitchen Storage ...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,115,5,70,13.42,12.06,13.42,3600
202507,BoxFast,BFX43824596522X,1,48hs,ANJALIMIX NutriMiracle Bullet Jar Set of 2 (530 ML & 350 ML),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,88,53,120,186.56,16.45,186.56,12600
202507,BoxFast,BFX45413761383X,3,72hs,"MINISO Large Capacity Plastic Cool Water Bottle with Pop-up Lip and Shoulder Strap,We Bare Bears Collection 4.0,with Diy S...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,30,36,76,27.36,19.26,27.36,7450
202507,BoxFast,BFX46050452583X,1,72hs,"MARKET 99 Tea Kitchen Jar, Food Storage Canister, Container Yellow - 900 Ml",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,25,53,99,43.72,28.21,43.72,6600
202507,BoxFast,BFX42873518585X,3,24hs,"Borosil Crysto Borosilicate Glass Water Bottles, Set of 3 (750 ml each) with Wide Mouth & Stainless Steel Lid, Clear",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,13,63,103,28.12,10.03,28.12,11150
202507,BoxFast,BFX45578678398X,2,24hs,"miRim Multi-Ply Masala Box - 1000 Ml, Multicolour",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,58,56,74,80.12,17.59,80.12,19700
202507,BoxFast,BFX49574748874X,2,24hs,SHIOK DECOR® 2-Tier Standing Rack- Kitchen|Bathroom Countertop Storage Shelf Organizer- Black (Make in Bharat),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,91,53,75,120.58,27.06,120.58,19700
202507,BoxFast,BFX44787344223X,3,24hs,"Worthy Shoppee Microwave Stand, Kitchen Platform Oven Stand Rack, Toaster Organizer with Storage Shelf Wood and Metal Brow...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,71,68,33,53.11,8.78,53.11,24400
202507,BoxFast,BFX49001155222X,1,48hs,"Earthy Fab Japanese Bento Bag, Vegetable Storage Fridge Bags, Grocery Storage Bags, 100% Cotton Eco-Product, Reusable. Set...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,106,57,116,233.62,25.96,233.62,12600
202507,BoxFast,BFX49098935106X,3,48hs,Tupperware Eco 750 ml flip top bottle set of 2pc - Silver,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,42,66,96,88.7,28.73,88.7,19550
202507,BoxFast,BFX41854038068X,3,24hs,"Geo Fashion 2 Tier 24 in Pan Rack for Kitchen Wall Mounted Pot Organizer with 12 S-Hooks Heavy-Duty Matte Black, (Metal)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,35,33,106,40.81,25.44,40.81,15350
202507,BoxFast,BFX42138700184X,1,48hs,Tupperware Plastic Utility Freezer Container 2.5 L (Multicolor),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,58,18,119,41.41,17.14,41.41,7900
202507,BoxFast,BFX42337169066X,1,24hs,CITY ENTERPRISES Sheesham Wooden Table Top Masala Dabba Containers Jars for Kitchen Wooden Spice Box with Spoon (9 Small P...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,26,20,45,7.8,21.69,21.69,6300
202507,BoxFast,BFX43578030728X,2,24hs,"HAZEL Airtight Container Tiffin Box for Kids | Rectangle Lunch Boxes, 400 ML | Stainless Steel Storage Organizer | Steel F...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,118,50,21,41.3,14.48,41.3,12400
202507,BoxFast,BFX42592069563X,2,48hs,"TREO by Milton Glass Jar- 2350 ml, Transparent",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,24,44,104,36.61,17.96,36.61,9000
202507,BoxFast,BFX40268480726X,1,48hs,"Sparrow Bags Insulated Travel Lunch Tiffin Storage Nylon Bag Leakproof Hot Cold forMen Women Unisex Kids, Office, College,...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,58,8,59,9.13,29.24,29.24,5750
202507,BoxFast,BFX45813221467X,1,72hs,"BAJARIYA ENTERPRISES 900ML Sport Motivation Water Bottle with Time Marker & Straw, Drinking Bottle for School Fitness",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,64,18,116,44.54,7.61,44.54,6600
202507,BoxFast,BFX46156084884X,1,24hs,"WOOD CAFE Sheesham Wood Handcrafted Dry Fruit Tray with 3 Glass Container Set with Glass Lid , Serving Dry Fruit Glass Con...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,8,78,85,17.68,23.8,23.8,6300
202507,BoxFast,BFX48829284974X,3,72hs,Decorlay Iron 2-Tier Multi storage/Multipurpose kitchen accessories items rack Kitchen Organizer Spice Rack Bartan Stand K...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,57,59,34,38.11,15.24,38.11,9300
202507,BoxFast,BFX42122942362X,3,48hs,Onicron 360° Rotating Kitchen Organizer Tray Lazy Susan Rack Multi-Purpose Kitchen Storage Revolving Tray Cosmetic Organiz...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,56,61,46,52.38,5.39,52.38,19550
202507,BoxFast,BFX42870804012X,3,24hs,Upyogh Bio-Cling Film Wrap Food Packaging Storing Wrap - 300 Meter Roll (1),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,32,17,75,13.6,19.34,19.34,8350
202507,BoxFast,BFX44208244408X,2,48hs,"Polylab Polyethylene Wash Bottles Size - (500 ml, White) - Pack of 6",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,17,7,50,1.98,23.79,23.79,6300
202507,BoxFast,BFX43372315762X,2,72hs,"SAJANI Double Decker Lunch Boxes with FILP Lid // Lunch Box with Spoon and Chopstick // Tiffin Box for Kids, School, Offic...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,7,25,37,2.16,17.11,17.11,4500
202507,BoxFast,BFX42671188300X,1,24hs,"Signoraware Chapati Steel Container 2liter with Steam release knob, Set of 1, 2000ml, Purple (Stainless Steel)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,3,69,29,2,25.14,25.14,7200
202507,BoxFast,BFX47812308030X,2,48hs,SKYFUN (LABEL) Food Grade Plastic Refrigerator Freezer Pantry Kitchen Office Stationary Storage Basket Organizer Jar with ...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,59,42,80,66.08,11.04,66.08,15750
202507,BoxFast,BFX48212364789X,2,24hs,UR LITTLE SHOP Fridge Vegetable Storage Net Bag_Fruits Storage Bag_Net Fridge_ Reusable Net Bag Pack of 12 Multi Color wit...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,12,63,9,2.27,27.42,27.42,9000
202507,BoxFast,BFX47482890895X,3,72hs,"Cello Cop-Pura Neer Copper Water Bottle, 1000 milliliters,Pack of 1, Copper",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,116,40,15,23.2,19.48,23.2,6500
202507,BoxFast,BFX41895136525X,3,72hs,BagsRUs Polyester 6.7 L Royal Blue Portable Cooler Bag with Ice Pack,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,31,40,9,3.72,24.11,24.11,6500
202507,BoxFast,BFX48692027500X,2,72hs,Amazon Brand - Solimo Microwave Safe Two Compartment Lunch Box Set for Office with Bag | Borosilicate Glass | Safety Lock ...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,79,49,90,116.13,8.26,116.13,13100
202507,BoxFast,BFX44795572989X,3,48hs,"SmartSlide 3 Tier Adjustable Metal Rack, Kitchen Storage Shelves, Microwave Oven Stand, Folding Kitchen Rack, Boltless Sto...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,82,77,8,16.84,13.44,16.84,6700
202507,BoxFast,BFX41870057258X,1,48hs,Veigo Lock N Steel 100% Air Tight 2 Pcs Jumbo and Small Containers (Dark Blue),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,60,36,53,38.16,27.3,38.16,7200
202507,BoxFast,BFX47571838565X,3,24hs,Wolpin plastic Fridge Storage Containers (Set of 3 Pcs) Food Refrigerator Organizer Container with Handle & Lid for Fruit...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,107,49,19,33.21,1.62,33.21,12550
202507,BoxFast,BFX43949923247X,1,24hs,"WRAP ON Pack Of 75pcs. Aluminum Disposable Jars/Containers | 660ML | Lid Cover Included | For Packing, Storing, Takeaway |...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,15,74,73,27.01,12.18,27.01,7200
202507,BoxFast,BFX45260865642X,3,24hs,"MILTON Thermosteel Legend 3 Container Stainless Steel Tiffin Lunch Box 3 Containers Lunch Box (600 ml, Thermoware)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,29,31,8,2.4,23.43,23.43,9750
202507,BoxFast,BFX43811914423X,1,48hs,"Contigo Ashland Autospout Water Bottle with Flip Straw, Large BPA Free Drinking Bottle, Sports Flask, Leakproof Gym Bottl...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,32,68,8,5.8,22.34,22.34,5050
202507,BoxFast,BFX42841820295X,3,24hs,MosQuick® 4 Layer Slim Space Saving Trolley with Drawer,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,18,44,52,13.73,25.56,25.56,11150
202507,BoxFast,BFX48244381199X,1,72hs,"Raavi colors Insulated Lunch Bag for Office Men, Women and Kids, Anti-lint Tiffin Bags for School, Picnic, Work, Carry Bag...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,37,71,85,74.43,22.21,74.43,10500
202507,BoxFast,BFX41827123849X,2,72hs,"Nayasa Superplast Plastic Fontana PET Bottle 1.5 Litre, Set of 6, Blue and Pink",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,39,38,17,8.4,28.42,28.42,6000
202507,BoxFast,BFX43374839280X,1,72hs,"Heart Home Lunch Bag|Reusable Jute Fabric Tote Bag|Lunch Date Print Tiffin Carry Hand bag with Handle For office,School,Gi...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,93,51,62,98.02,15,98.02,10500
202507,BoxFast,BFX45625530642X,1,72hs,Philocaly Enterprise 3 Layer Kitchen Rack Stand Fruits Vegetable Rack Storage Household Office Rack Storage Stand (Random ...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,37,27,98,32.63,18.77,32.63,5400
202507,BoxFast,BFX48637929620X,3,48hs,ExclusiveLane Sheesham Wooden Table Top Masala Dabba Containers Jars for Kitchen Wooden Spice Box with Spoon (9 Small Part...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,106,52,77,141.47,25.45,141.47,19550
202507,BoxFast,BFX44200630810X,1,24hs,"Wrap On Cling Wrap for Food Wrapping, Breathable Oxywrap Cling Film 600 meter | Biodegradable Cling Film Roll | Super Save...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,93,27,92,77,21.08,77,15750
202507,BoxFast,BFX42971181450X,3,24hs,"AB99 COLLECTION Big Stainless Steel 2 Layer Kitchen Spice Rack, Modular Kitchen Storage Rack, Kitchen Organizer Multipurpo...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,109,50,41,74.48,3.15,74.48,24400
202507,BoxFast,BFX42929683185X,1,24hs,"Milton Cube 4 Lunch Box, 300 ml, Set of 4, Red",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,14,64,114,34.05,11.07,34.05,8100
202507,BoxFast,BFX47011362119X,1,72hs,"MARKET 99 VON Casa Mild Steel Airtight, Countertop Storage Jar , Red",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,119,36,21,29.99,16.62,29.99,4800
202507,BoxFast,BFX42036768846X,3,24hs,Bee Organik 6pcs Small Glass jar 40 gms | 50 ml for storing or making candles & Lip Balms | Golden Lid,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,75,35,75,65.62,22.67,65.62,24400
202507,BoxFast,BFX41286094945X,1,72hs,"Home Centre Spinel Solid Storage Containers - Set of 5, Blue",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,118,27,55,58.41,16.35,58.41,10500
202507,BoxFast,BFX40060990047X,2,72hs,VEWIKZY | Fridge Storage Boxes Fridge Organizer with Removable Drain Plate and Lid | Stackable Fridge Storage Containers f...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,44,59,8,6.92,23.35,23.35,5250
202507,BoxFast,BFX45365783013X,3,24hs,FATMUG Canvas Lunch Bag for Office Women Men School Kids Eco Friendly- Charcoal Black,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,115,48,114,209.76,25.14,209.76,24400
202507,BoxFast,BFX48973702706X,2,72hs,"Treo by Milton Borosilicate Round Storage Jar, 1000 ml, Transparent",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,72,42,86,86.69,08.03,86.69,13100
202507,BoxFast,BFX42202834489X,1,72hs,VPSK Heavy Stainless Steel Heat Resistant Stand Hot Pan/Pot Stand Mat Pack of 4 (Medium),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,10,4,31,0.41,18.52,18.52,3600
202507,BoxFast,BFX45856160226X,3,48hs,"Ikea Dish Drainer, Beige / Galvanised (52 x 35 cm)(Galvanized steel, Polyester powder coating)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,50,10,11,1.83,16.76,16.76,6700
202507,BoxFast,BFX46626617552X,2,72hs,"PARTEET Stainless Steel Vacuum Unicorn Print Water Bottle (500ml, White)",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,18,2,83,1,6.9,6.9,3000
202507,BoxFast,BFX48058981639X,2,72hs,"victorex Oxo-Biodegradable Packing Material, 6 Inch (150 mm), 100 Meters Length Per Unit, Pack of 1",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,114,69,68,178.3,14.75,178.3,13100
202507,BoxFast,BFX45873900133X,3,24hs,Plantex Stainless Steel Towel Rod/Towel Rack for Bathroom/Towel Bar/Hanger/Stand/Bathroom Accessories (24 Inch - Black),home & kitchen,Kitchen Storage & Containers,Kitchen_storage,38,69,10,8.74,16.5,16.5,8350
202507,BoxFast,BFX44366687067X,1,48hs,"GLOXY ENTERPRISE Stainless Steel Towel Rod for Bathroom, Towel Racks, Towel Bar Rail, Bathroom Hanger, Towel Stand, Bathro...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,28,7,119,7.77,24.54,24.54,5050
202507,BoxFast,BFX44268945175X,2,72hs,C (DEVICE) Stainless Steel spoon holder spoons stand chammach stand spoon holder for kitchen cutlery holder spoon stand sp...,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,67,5,88,9.83,13.88,13.88,3750
202507,BoxFast,BFX47751536542X,3,48hs,"Across Yoga 1000 Single Wall Stainless Steel Water Bottle, 1000 ml, Set of 4, Silver",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,52,63,58,63.34,2.52,63.34,19550
202507,BoxFast,BFX40522997754X,2,24hs,"Craftize Mstore Spice Rack Organizer for Cabinet, Spice Shelf Wall Mounted Storage Rack Spices Floating Shelves for Wall, ...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,13,43,32,5.96,14.67,14.67,5600
202507,BoxFast,BFX42712674813X,1,48hs,"Tupperware Plastic Storage Container - 1 Liter, 2 Pieces, Orange, Yellow",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,99,26,36,30.89,25.15,30.89,6500
202507,BoxFast,BFX43382046258X,1,48hs,Newzenx Wooden Grinder 2 Part SS Pin Herb Grinder for Weed and Tobacco - 2 Inch,home & kitchen,Kitchen Storage & Containers,Kitchen_storage,102,50,57,96.9,17.18,96.9,12600
202507,BoxFast,BFX43522869437X,1,48hs,"PK shopper Dry Fruit Box, Dry Fruits Container with Lid, Serving Box, Multipurpose Storage Container For Dessert, Candy, M...",home & kitchen,Kitchen Storage & Containers,Kitchen_storage,90,20,11,6.6,9.63,9.63,2900
